tree,total_branch_length,Nigeria,Nigeria_random,Cameroon,Cameroon_random,Democratic Republic of the Congo,Democratic Republic of the Congo_random,Uganda,Uganda_random,Zambia,Zambia_random,Malawi,Malawi_random,Mozambique,Mozambique_random
1665,0.0018805237751026748,9.052404929334244e-05,5.700905228640655e-05,1.654707084276677e-05,1.8896769486260534e-05,0.0001022666759148852,0.0001294656603426723,6.053126687269772e-05,1.939726656135024e-05,5.078021113902212e-05,0.00010324833690277218,3.1662444275968454e-05,3.8619597221503524e-05,1.6322231684997614e-05,1.158965084094841e-05
1666,0.0019028570014777903,9.465505696581067e-05,7.361314705847818e-05,1.973403046138687e-05,1.3620707794202583e-05,0.00010150716283065307,0.00010408628948533152,6.389056787021682e-05,1.6880194830866868e-05,5.749497032968352e-05,0.00010941490230077723,2.8512851234076785e-05,3.668090910369237e-05,1.9727141512213605e-05,2.340540492230315e-05
1667,0.0019387863240284597,0.00010149522841768391,6.491257998774563e-05,1.790534319882583e-05,6.995261800259731e-06,0.00010850338826875723,0.00011802548246594405,6.889089188581656e-05,2.0017424019147913e-05,5.280567007752055e-05,0.00012290236074912852,2.7859590389264907e-05,2.3693462091124023e-05,2.0471644133585433e-05,3.450719102052733e-05
1668,0.0019064371371997507,0.00010003287950318112,6.164108498615296e-05,1.837810450266552e-05,2.307634131787405e-05,0.00010379498359737904,8.566944379429387e-05,6.412745806793014e-05,2.2718104084082195e-05,5.162720756702699e-05,0.00013194097974224728,2.4852806798574684e-05,3.061635012907614e-05,2.140171309871191e-05,8.839900956066548e-06
1669,0.0019407274246144067,0.00010249754394493554,7.613473733657445e-05,1.7642950668271106e-05,2.9499193636811768e-05,0.00010378096513167308,0.00010437019210633399,6.59225005381044e-05,2.8364066643540853e-05,5.517086558931485e-05,9.855225245760497e-05,2.6367232392187105e-05,2.6467234607199623e-05,1.863400755010465e-05,9.437644442441629e-06
1670,0.0019159558562202356,9.810939266489092e-05,7.163828730426605e-05,1.733978259437505e-05,3.07710182250833e-05,0.00011015321288947015,7.836338332763149e-05,6.571457775203017e-05,1.772738966505081e-05,4.9679388962130906e-05,0.00011780360310325992,2.6077508136538707e-05,2.8060477639495554e-05,1.9920304697931693e-05,3.0347287527506374e-05
1671,0.0018935130574869998,0.00010175711021982291,5.226000075965009e-05,1.8107191053029145e-05,1.2133013337483137e-05,9.805438828155402e-05,0.0001156227598416177,6.587279038427476e-05,3.013618121102085e-05,5.820884453966403e-05,9.920565751950932e-05,2.4800851003090648e-05,3.975414230403696e-05,1.7799892218013213e-05,2.2747995163341535e-05
1672,0.0019211640332678027,9.647404171036957e-05,6.051510504054931e-05,1.67490295619637e-05,7.2116108880207475e-06,0.00010282702048442188,9.862855009600577e-05,6.438890730504064e-05,1.2668575846913523e-05,5.314763903652912e-05,0.00011892539058709281,2.555694301942875e-05,3.23187188611448e-05,1.9123370971003712e-05,2.4716616851058878e-05
1673,0.0018844028974941364,9.757396857083887e-05,6.5945920045762e-05,1.7813985792559982e-05,1.803249280669635e-05,0.00010165066464009448,0.00011833493075239518,5.9785025305744395e-05,1.5790315232303486e-05,5.035045611501859e-05,0.00011165358622589397,2.7330582859180514e-05,3.9363588339767904e-05,2.0096462965429928e-05,2.8924386725744143e-05
1674,0.0019031746222649202,9.612190873857203e-05,6.179916602618084e-05,1.9302693781741813e-05,2.0001537016206637e-05,9.66435416219903e-05,0.00012292767861065952,6.168336099750043e-05,3.964885989424759e-05,5.164916633590335e-05,0.00013733804048545644,3.0261937083065835e-05,1.9103831310922793e-05,1.8224212386469367e-05,1.7152611071926446e-05
1675,0.0018857426753140479,9.665947600646626e-05,5.1979108960283245e-05,1.6912421402935987e-05,9.848995260474747e-06,9.445552565569152e-05,0.00011281776373140958,6.23515138339424e-05,1.5195944152913369e-05,5.084615416255426e-05,9.686925872901984e-05,2.5019001798048078e-05,3.374545380375278e-05,1.8312865228633027e-05,1.6457167660935586e-05
1676,0.0019004213011525237,0.00010162310296300717,8.103914563819463e-05,1.610451356649995e-05,1.6986936453375866e-05,0.0001023578177944877,0.00012204022287376818,5.99880344180387e-05,1.3071588230648568e-05,4.495027700906259e-05,0.00011354283635010777,2.6472716699486257e-05,3.778088534880822e-05,1.5675188432544675e-05,1.8387740452253465e-05
1677,0.0019009557618756658,9.65475425877499e-05,6.126294751532344e-05,1.8114410372574528e-05,1.2134007360918748e-05,9.520467635145964e-05,0.00010043625918735167,6.28081555774701e-05,3.167590104840548e-05,4.7404091858416946e-05,8.937997875652732e-05,2.57672914979073e-05,4.104614064462798e-05,1.4217641226137905e-05,1.8762698637922546e-05
1678,0.0019027300910613334,0.00010236884207547644,6.026913585172305e-05,1.775605196284772e-05,1.6128300609163015e-05,9.589801436528551e-05,0.00010220188565125427,6.101044931940288e-05,3.882542986457854e-05,5.053345563952802e-05,0.00012623468559649063,2.3755807435896443e-05,2.7562713625376312e-05,1.579607453908909e-05,1.0887905990536505e-05
1679,0.0018656630519009656,0.00010125128952313042,6.714467606205887e-05,1.545413828787619e-05,9.545446379799786e-06,0.00010165340728660738,8.944076717683994e-05,6.185668472832927e-05,1.943065546059484e-05,4.628751486808274e-05,0.00010656557202452658,2.3066446403288438e-05,2.7096770180833063e-05,1.865274414012438e-05,1.998729065184543e-05
1680,0.0019193384588112507,0.00010577717629473081,5.644289999511671e-05,2.2161428706749496e-05,6.972369182058026e-06,9.756554108696731e-05,0.0001077339855987884,6.465121744783989e-05,2.3351815915328804e-05,5.084422271216466e-05,0.00010394789617794095,2.477531548806351e-05,3.5182500659753594e-05,1.4598786188990643e-05,2.193027394670243e-05
1681,0.0019193791665073467,0.00010408772635608823,7.806294850553697e-05,2.3231038544051057e-05,2.0035440173304117e-05,0.00010275334750637754,0.0001226628785947583,6.0380569934424594e-05,1.198283741409142e-05,5.907212848712141e-05,0.00011512795493550765,2.3666891559424256e-05,2.342315539239498e-05,1.6348349733021853e-05,2.7027643426208794e-05
1682,0.0018946519685601284,9.68409738792838e-05,5.129950270737777e-05,2.1978334448826244e-05,1.2525007407413217e-05,9.988443685602462e-05,0.00013319906151198113,6.03457861507999e-05,1.748267714044775e-05,4.911687077369261e-05,0.00011728431394481703,2.633171616795815e-05,2.3054693627909883e-05,1.995661232954862e-05,1.0340733042320813e-05
1683,0.0019264076279322659,9.877997801298203e-05,7.572287378473626e-05,1.5593292882034324e-05,1.9153700862091505e-05,0.00010401785698366879,0.00010471779079839752,6.017362216636721e-05,1.2299107723123728e-05,5.47795564406e-05,0.00012011621738035197,2.6553398767957146e-05,2.65821778031351e-05,1.93998011218052e-05,2.0310747220876266e-05
1684,0.0018950213975114428,9.573634944152207e-05,5.90686349740948e-05,2.1822565597710494e-05,1.555490693774548e-05,0.00010238127150590578,0.00012488947255221458,6.537429711223064e-05,1.617299539750927e-05,5.318090912935394e-05,0.00010102197417487767,2.422215764275818e-05,2.3601324067212782e-05,1.5930669281736306e-05,1.407804561190753e-05
1685,0.0018908247707012532,9.199897090546717e-05,8.317534834925287e-05,1.894580213952649e-05,1.1041541894089325e-05,0.00010326795498840128,0.00010024258819184414,6.653103986087186e-05,1.7929944811164713e-05,5.174596348828109e-05,0.00010664182822522537,2.5663250331078987e-05,3.130489039044433e-05,1.6487628531647877e-05,1.4903084849349256e-05
1686,0.001878178186927257,9.417478790142578e-05,5.84102154204103e-05,1.7300043389349446e-05,8.430659261042268e-06,9.993215239127023e-05,9.846513325687672e-05,6.062263762079837e-05,2.027325679088447e-05,5.026783575749153e-05,9.708710629898181e-05,2.2459199918473116e-05,3.407050566566253e-05,2.013125117345622e-05,1.7193957582858693e-05
1687,0.0018971017280246284,9.723731696991431e-05,6.955447770754636e-05,1.8564073340862457e-05,1.101348808179312e-05,9.867265930930892e-05,0.00010937947032106958,6.808727716403878e-05,1.9307271562094734e-05,4.638094622499392e-05,0.00011135652835344775,2.5703502524526082e-05,4.388238997848166e-05,1.7865716067919524e-05,1.2809361777416095e-05
1688,0.0019213234835324996,9.786287986457355e-05,6.226602425675161e-05,2.0766787261032593e-05,2.0388741525673854e-05,9.918975126891531e-05,0.00011225332743963431,6.810849751479444e-05,2.763383929919915e-05,5.927267499975571e-05,0.00015503879519570868,2.3848200762331163e-05,2.599077962446984e-05,1.942864160252929e-05,1.8443949594783814e-05
1689,0.001919707987371109,9.370048508346119e-05,7.349897120483397e-05,1.8258549078177186e-05,1.5488501756104247e-05,9.774206226596067e-05,0.00012069969875854879,6.627833105695888e-05,1.6262881943274665e-05,5.233309127077924e-05,0.00012774058839689446,2.4618217179253003e-05,4.2565869582806854e-05,2.1085533689015404e-05,1.3975547678312262e-05
1690,0.001925239506711557,0.0001082613520944993,5.957870523713954e-05,1.8737468126546215e-05,1.4453803332388016e-05,0.00010076193981328101,9.214002918158802e-05,6.727766819467941e-05,1.686895105385412e-05,4.956137147750939e-05,9.363566013252645e-05,2.3246536823907362e-05,2.666736982613626e-05,2.1267754105884235e-05,2.2412419957665514e-05
1691,0.0019071416073140164,9.932088951428012e-05,6.793623524397555e-05,1.7429053629422963e-05,1.525904834111919e-05,0.000105722469970619,0.00011057482284313413,6.179971316325498e-05,9.646900745904604e-06,4.981030053612394e-05,0.00012143742613354388,2.7824865714555893e-05,3.5752858354936396e-05,1.9397404964904266e-05,1.0611841232765953e-05
1692,0.0019119294940203228,9.475514634720342e-05,9.377934316377604e-05,1.7772818869313386e-05,1.1997298971514782e-05,0.00010852899408159687,0.0001409395801877625,6.0081870980489794e-05,3.2852123413431265e-05,4.781096783869126e-05,0.00012109033397096169,2.7080445200791453e-05,3.102791890981921e-05,1.7336000195305968e-05,2.181050739344056e-05
1693,0.0018870399650797848,9.9461568398144e-05,5.6311624986357016e-05,1.791373164473139e-05,1.0163370358812727e-05,9.733113737278652e-05,9.376855614118924e-05,6.134006270884377e-05,2.6554304049402873e-05,5.263623646487763e-05,0.00011357987543762532,2.5601691394253143e-05,3.3564068333515745e-05,1.9524472874332286e-05,1.459210221205513e-05
1694,0.001873064194774577,9.036967733787576e-05,5.844093496134824e-05,1.974490586412799e-05,8.827503740835383e-06,9.856864495400106e-05,0.0001102707449067257,6.866450448738412e-05,2.128541085155743e-05,5.1414294989463255e-05,9.9222736173604e-05,2.381971471783831e-05,3.1388339234944204e-05,1.792475264649645e-05,1.3139810617870257e-05
1695,0.0018581081650079303,9.648073345101663e-05,7.64913722396687e-05,1.7203621726138594e-05,1.2532193028091769e-05,0.00010065688087627488,0.00010412707915864131,6.875641379035582e-05,2.1752045675043925e-05,4.583978229708279e-05,0.00011715977647804628,2.7493312232535578e-05,2.0020123104224664e-05,2.2210074745836195e-05,1.614533670571622e-05
1696,0.001930342091616934,0.00010899725843954364,4.048415898954779e-05,1.8171118875584926e-05,1.3335713703543266e-05,0.00010542220748146341,0.00010924946221598062,6.492428343791079e-05,1.5781554674856478e-05,5.1937252682001354e-05,0.00011008722618364585,2.6626588478439236e-05,2.436460924229748e-05,1.6489300494855518e-05,1.3302745520106345e-05
1697,0.001892393574808149,9.57736311184051e-05,8.375888742571383e-05,1.7723925565330412e-05,7.948799185245135e-06,0.00010834126786391255,8.475302562753646e-05,6.529589109906643e-05,3.6750491220430975e-05,4.803575684112068e-05,0.00010470509845872129,2.5910465893381248e-05,2.421435451804908e-05,1.7171640347362445e-05,1.4200127337032215e-05
1698,0.0018964712334499506,9.963271460041367e-05,7.25188377738164e-05,1.7439386128411316e-05,2.8895286213761594e-05,9.990898576739946e-05,0.00010477490156477918,7.026800822879185e-05,3.339804307595363e-05,4.908482230393547e-05,0.0001533545302333549,2.814688705472324e-05,2.630322359750215e-05,2.0097079868972067e-05,2.047495457499775e-05
1699,0.0019554312712649203,0.00010240483242252149,6.453999275144308e-05,1.6758507151654186e-05,1.512082851317471e-05,0.00010383186101207108,8.416015645748695e-05,7.105226363117749e-05,2.7992345456223644e-05,4.597746559939584e-05,0.00015803184537121324,2.741785110196111e-05,2.7159521640968826e-05,1.954766990394088e-05,1.3818650646747277e-05
1700,0.0018958136417118723,9.557856539560493e-05,7.147812684517568e-05,1.6326955070062417e-05,1.7171647165106513e-05,9.129738206673866e-05,9.570425910201703e-05,6.023632376672759e-05,1.6790144847218672e-05,5.299059170182658e-05,0.00010660216613560757,2.4345016305093396e-05,2.799512510941551e-05,1.893983982207987e-05,1.756616092112159e-05
1701,0.001943104786133061,0.00010551469076594544,8.695902758831591e-05,2.1714408966129342e-05,9.66327663919444e-06,9.825656967408429e-05,0.00012370669048785712,6.653534989292946e-05,2.4620734293190208e-05,5.746295851980724e-05,0.00011683007115125877,2.7938716546983128e-05,3.43802694813104e-05,1.9480881392633462e-05,1.8454175147252817e-05
1702,0.001928517549120517,0.00010201794109403824,6.705379891588708e-05,2.060978955212029e-05,1.706816054316152e-05,0.00010100952646455619,0.00011550482695415576,6.578087556112456e-05,1.1000888554654493e-05,5.172045333225487e-05,0.00011608896142907489,2.4062162582343246e-05,2.8123444118072086e-05,1.8521941810492083e-05,1.1415804033860838e-05
1703,0.0019271342423691925,0.00010307152078685693,5.2232579177085344e-05,2.01242765325094e-05,1.4093848164174706e-05,0.00010299653656069881,0.0001284643776552929,6.675384110831507e-05,1.7691583821531284e-05,4.9384838947337355e-05,0.0001088332650479118,2.6860002383532902e-05,4.143363659135321e-05,1.738570043575017e-05,1.570312051890144e-05
1704,0.001901352438026335,9.809299125315696e-05,7.920415821148562e-05,1.9192266283447456e-05,2.018338611892178e-05,9.764506416497752e-05,0.00010288247831537287,6.13734233323969e-05,2.4776437902174382e-05,4.98753893325714e-05,0.00010428916395436856,2.4899912924081268e-05,4.0995340108585226e-05,1.7324809128000697e-05,1.87049819105156e-05
1705,0.001917110436661062,9.786398070637668e-05,7.157800858027135e-05,1.9117145849248396e-05,2.993240578723984e-05,0.00010256732847914798,0.00011254983133610172,6.48976961820538e-05,2.1299546053896775e-05,5.125940609065536e-05,0.00011679999353626834,2.1637821524199494e-05,2.6145050950749683e-05,1.8634882203645e-05,2.1219795400147495e-05
1706,0.0019193639529324173,0.00010433533526895745,6.877966341926499e-05,1.8477416479486348e-05,2.1483827110383965e-05,0.00010234585188082391,9.807376768042374e-05,6.852896985011427e-05,2.887187217772021e-05,4.838457093584488e-05,0.00013063923153344443,2.4539186576490873e-05,3.80095994734226e-05,1.8116907439552632e-05,8.662337612539046e-06
1707,0.0018897655782688133,9.266923825334249e-05,7.801550574722369e-05,1.7974865754205333e-05,1.2881729387402216e-05,9.548102204262067e-05,0.00011910211434613071,6.214324017219156e-05,3.006422941650381e-05,5.405607661531481e-05,0.00010397853900537333,2.6211081941432965e-05,2.3883269843339664e-05,1.8806496510407342e-05,1.8191132618002384e-05
1708,0.0019338195103930761,9.405633428230574e-05,7.161405666051873e-05,1.82616291644201e-05,2.6676372601857788e-05,0.00010098610626195145,0.00014302935267978363,6.598660768178128e-05,3.729806762257904e-05,5.3698126625889705e-05,0.00011549518308707866,2.6421635636045965e-05,3.0807103860544614e-05,1.6318434625382967e-05,2.080706167223098e-05
1709,0.0019308902279909794,9.84899524116979e-05,6.704475292846788e-05,1.7994141211135793e-05,1.5530071460245418e-05,0.00010797829235670146,0.00011961547779036825,6.474773385656491e-05,2.197453322722834e-05,4.9786340304956754e-05,9.332370841298471e-05,2.896770120617686e-05,4.490318486710253e-05,2.36964934873169e-05,8.60844868819685e-06
1710,0.0019311979619903463,0.00010537985119008593,6.940961335557541e-05,1.8346509814557137e-05,1.3727966570713929e-05,0.00010387593488160379,0.00011307817810382874,6.691009189371236e-05,1.482945665845243e-05,5.130854315277614e-05,0.00011239383027916131,2.952698853390034e-05,4.843116390593986e-05,1.7198307050499346e-05,2.2373884317865907e-05
1711,0.001931509626746314,9.936389016423756e-05,5.9955620409171293e-05,1.923962735489687e-05,1.2538654645845868e-05,0.00010112381055426439,0.00010179147744972836,6.414238851690343e-05,2.3314007717310922e-05,5.1044838236117976e-05,0.00013569186562450053,2.834392570429719e-05,2.623042971070834e-05,1.8622620765114915e-05,9.910239692880038e-06
1712,0.0019035640045794529,0.00010045798523811524,6.684446287003173e-05,1.725369159425328e-05,1.8412212171693178e-05,9.512679553474296e-05,0.00010306762761570407,6.484092002199374e-05,2.047169480345304e-05,5.074264462766884e-05,0.00010596555119506677,2.472332454774625e-05,5.4502428070215235e-05,1.8832773786063746e-05,1.3655961088571578e-05
1713,0.0019035538194277421,9.717765404775296e-05,6.183642218979247e-05,1.895291582398634e-05,1.614296188478864e-05,0.00010171710276784336,9.867717425443762e-05,5.802645962074888e-05,2.2995716913115725e-05,4.791597203972664e-05,0.00012264923079158318,2.5771496479901415e-05,3.4453310967308155e-05,1.7454122114727265e-05,2.5969907175800878e-05
1714,0.0019017466119519437,0.00010501101047315719,7.007981585178285e-05,1.547133215863369e-05,1.2311173536290899e-05,0.00010125659528325984,0.0001189848735676912,6.239834974131964e-05,2.566172124536764e-05,5.006762534569883e-05,0.00012960991865060409,2.7926613176957292e-05,2.74461040924703e-05,2.1044135169085354e-05,1.1825505241549366e-05
